968795,1.51129e+06
254911,657410
178681,465736
267130,324927
1.01808e+06,815184
51828.3,130921
14864.1,328979
619369,599245
688390,1.88421e+06
658244,706104
19566.5,33672.6
204325,459386
335500,355329
266857,302189
182509,264451
502335,557757
216867,428638
465468,1.90404e+06
31899.7,906019
11778.5,72896.6
7.24278e+07,268102
31629.4,329067
207930,239594
12922.3,765444
234285,122687
284841,393027
95457.1,236103
228150,328113
186012,433730
470317,549386
363946,192591
273137,319607
28014.3,232974
173442,209515
419738,753010
200211,294828
5.3368e+06,505734
1.34011e+06,1.70538e+06
173745,412560
278404,412560
520625,455614
349438,302576
299964,372315
1.24194e+06,2.87579e+06
208143,172685
99678,116693
374014,529189
434164,776468
96478.4,233100
255395,269372
289984,597679
219769,490524
184234,480763
746400,696533
392122,346629
935534,1.0828e+06
30673.7,45833.9
226989,270922
3566.58,17267
215280,689368
321250,332369
193656,590660
89555.7,138979
364773,318646
1.26902e+06,529573
3.34133e+06,1.94107e+06
509741,781058
183357,284042
555695,645217
44496.5,154115
100443,611028
915286,1.04373e+06
109860,560971
206464,327703
1.65376e+06,2.20511e+06
171998,314594
142557,496490
87435.1,413946
372328,152926
114544,63462.7
590870,667851
26693,300982
1.18414e+06,978951
1.86227e+06,1.93943e+06
308510,663968
18868,637022
2.29347e+07,978378
574776,441367
536914,720330
763528,1.1133e+06
245021,432558
346631,729804
229996,635450
101673,328433
833614,810474
895144,860798
81286.5,97790
244112,340352
281726,456169
623232,922161
167164,230023
5524.54,13762.7
763278,1.26315e+06
122894,223330
507214,654075
743948,746689
490774,471076
28638,735438
156661,280765
181921,355151
135116,437038
592236,494273
4.39474e+06,708100
323343,598422
943567,1.15997e+06
1.65834e+06,1.95335e+06
235442,353658
256154,280568
325349,867264
852102,566676
1.00534e+06,1.00848e+06
509795,611507
131398,313752
1.68317e+07,2.9244e+06
35759.5,70892.9
1.20455e+06,1.30276e+06
356758,556065
583644,915262
223386,313557
6801.44,13538.9
8.72381e+06,1.40444e+06
77592,139444
110411,140371
1.0137e+06,2.21664e+06
322513,384241
78334.5,85313.3
276163,278498
251821,513740
480995,534935
1.02891e+06,797405
95398.5,124179
28837.3,64960.2
1.05929e+06,1.47738e+06
1.29491e+06,1.47738e+06
232512,259996
225234,483550
1.19642e+06,418093
546492,933079
61497.4,207912
57578.5,67293.5
286249,799772
967044,1.17676e+06
670366,637866
741904,659690
285217,516228
1.10212e+06,1.26879e+06
409893,463993
255445,307123
78214.3,376066
305584,322294
1.11596e+06,1.20118e+06
51540.7,226309
298158,2.08115e+06
256485,344907
4.46155e+06,122879
72670.1,93406.6
703.196,37557.2
546574,528031
2716.2,8603.86
3.41208e+06,362589
917538,294679
279632,507850
520257,526716
521185,866079
629135,620165
1.16519e+06,1.41704e+06
287219,331269
528376,706943
263038,310610
323276,393928
45072.6,367979
19142.1,534378
99304.3,168002
251845,533113
193814,437355
763612,769590
27353.3,959831
682628,766979
1.18383e+08,725809
113681,504718
108503,243204
51905.7,120262
218715,225869
112528,142588
338382,400146
69106.8,179487
57583.8,151676
97767.4,81232.3
266837,334652
453054,673530
585267,571146
80458.6,98350.7
417189,524929
422656,711092
379341,655300
830953,995780
411388,708959
316536,652501
104000,251657
573136,459130
118801,416920
90779.5,100290
987644,1.23707e+06
521989,677340
7489.4,677340
541807,1.05338e+06
1.43472e+06,1.33165e+06
298825,824760
312192,1.57998e+06
217916,481284
1.73829e+06,1.15662e+06
90213.7,108019
901349,925154
4.62015e+06,1.54861e+06
278052,447025
44453.6,101055
112023,395004
174816,301562
