151931,348966
1.20959e+06,1.54664e+06
614437,671575
548874,1.38451e+06
139513,465347
440268,625961
226469,359570
280201,305626
101023,233248
326178,461467
255348,4532.61
347872,500849
266111,455389
647402,672689
503384,494957
496457,307734
182540,389269
1.12088e+06,1.18973e+06
240846,547468
463738,741578
142576,553269
57810.1,261073
395913,562531
56398.7,565197
238015,732142
827815,637592
281053,299160
105769,257666
135483,367955
114057,161451
593028,821931
781597,595443
463428,751258
169909,460406
259472,661368
652326,120028
401933,598094
285513,443527
1.37423e+06,1.52151e+06
270336,545677
232148,448204
414204,574253
788503,998621
191586,210944
212627,347931
175110,468424
270743,463180
179826,466634
180515,465048
349954,442145
659961,528751
397261,472996
192886,539504
396739,662426
428256,623835
348885,587229
1.17032e+06,842454
359879,361297
152416,238450
648033,699512
441995,602491
162645,217917
117095,130823
370513,584243
120672,190250
251803,360875
295650,372059
615203,861531
450089,644370
142280,290084
328631,310015
438173,511012
174935,310213
365260,744789
1.00245e+06,427671
287005,316734
1.11479e+06,1.17655e+06
222073,518560
107036,242255
467071,512758
149233,205571
305914,289877
791394,989762
647309,864358
116806,117995
424181,584625
663858,836118
504353,482529
304152,594614
443301,434255
114607,223743
115424,333949
450517,520992
687833,959246
234106,344053
280843,463873
1.01426e+06,1.25811e+06
259661,301313
228864,354135
573018,638707
1.99547e+06,949677
151102,217431
533148,674372
866059,918852
419874,349949
687976,690773
496339,493253
313230,700333
1.0402e+06,1.11087e+06
247315,385065
571536,654247
565806,787406
141776,324492
374056,635154
138882,280908
140235,199113
203950,336263
134924,142426
109078,331110
699353,944435
498574,763597
1.16518e+06,1.21185e+06
164239,201959
496672,663732
224561,437731
371375,477531
646632,706541
158125,198253
837521,774133
253261,552171
902347,992116
140466,189502
561104,685094
92059.2,264836
620259,880998
314967,522963
390580,593108
121147,158135
152576,259555
173075,287704
360827,295710
188548,354830
543684,348414
57272.9,271361
962507,944383
676346,713195
158325,223317
1.15408e+06,1.38804e+06
308761,435348
246540,416274
820518,807857
500617,752580
265147,459059
228400,392981
235343,466214
745439,804898
130943,293082
424578,532225
605140,688657
383340,371126
196315,404581
87517,429649
939121,604358
258712,392422
231674,241598
796358,934944
665081,628715
318186,488852
66789.7,171802
540285,794408
444079,751612
203228,560375
226679,289042
537970,679452
1.25106e+06,1.10322e+06
136587,403720
604576,626368
302559,611642
347427,451648
849338,932540
1.51144e+06,972725
217949,310028
882891,951862
526895,568852
894800,517895
299730,428131
284150,583112
218150,584071
562760,1.00362e+06
1.11509e+06,709952
141399,327633
519074,501618
662263,654286
623553,638873
392528,456264
475877,641241
390051,509115
819127,1.00195e+06
65420.8,168689
929655,1.09096e+06
583249,433669
386284,464452
140982,195733
174479,398242
285638,512717
193061,307780
207384,378251
332687,383094
177176,781745
289902,423493
393571,540344
645495,673967
707603,1.07696e+06
139991,518553
373849,156965
655881,924382
317856,356906
165835,355725
237103,261935
470439,694491
270726,528956
378760,678271
616493,534710
152835,322435
324969,503100
271803,305305
212840,224608
344502,378302
153779,219745
759034,668405
474153,576992
121953,167165
403004,456664
90645.5,311411
1.15754e+06,1.07747e+06
821928,1.11654e+06
635244,810853
346520,662623
380517,462007
164502,468815
440764,438770
73189.7,499470
161448,285001
386128,389799
739114,723246
497727,346893
360587,454873
541760,608263
490292,488585
350502,407366
216420,332900
410679,417179
254174,343070
160820,456486
440254,603385
221058,263097
131022,576054
165174,353411
611611,563668
846106,727916
810498,699867
130652,150103
951951,914247
960594,726135
579508,702443
191585,256372
261661,331115
165754,211626
562346,648382
468459,433904
584896,574975
219942,516522
235158,357227
254801,264669
151680,770696
193051,377010
438649,739619
278855,399283
363862,426379
341849,572516
794572,431544
551161,706894
366998,572876
451768,656349
414691,588572
86111.6,266426
507973,555687
193256,329394
110831,161936
419973,699991
1.29041e+06,1.64199e+06
410013,451883
293782,359135
254312,268224
355566,696894
185482,623405
238015,377953
405904,736887
766977,595373
1.03532e+06,1.11253e+06
246898,540456
436491,578874
211211,325727
318060,565233
340188,593951
584759,872362
272890,517866
134454,185267
302893,222829
297985,328103
380551,558523
201020,266910
216563,388928
98905.8,244751
608978,813239
237609,278727
620449,570343
414252,404986
194851,283812
424428,521228
211855,306476
850231,1.09384e+06
293478,270291
220033,396768
136591,198711
201070,461306
238999,340008
204643,275590
7.38305e+11,538417
232564,358418
376015,383738
746744,740252
292459,238561
112529,308427
768710,894531
465280,488888
529562,553608
689661,632738
773699,590533
204313,548707
162261,185805
244366,311171
204368,467934
177969,536141
826525,761926
368651,431059
174773,347175
536972,621147
223960,465652
408526,404291
149827,231775
165606,180750
527668,633278
399053,430725
319656,408766
466386,413485
142442,165646
220066,312528
229074,566168
862796,705584
596573,474239
323466,553099
101450,135868
866178,935286
1.36412e+06,896349
324088,723658
160246,136314
312475,429960
372571,843274
210678,356477
748660,902311
859518,1.00536e+06
137604,245078
272042,514358
901607,833528
670074,715325
106636,353543
810829,710271
698209,833433
274152,413681
565044,501620
683191,260303
272207,381748
580734,566332
112153,243172
188352,177256
114645,208200
139299,320234
97678.9,302724
74092.1,465862
307741,437163
438648,535464
299293,475060
1.13096e+06,270189
280133,510975
135035,203112
403298,430916
311841,468582
202226,294178
119234,214681
357601,631883
376924,494150
205807,414014
210702,457829
282499,443089
290266,271588
227229,348512
251530,285292
1.5378e+06,942125
618268,633830
926907,865264
353509,371149
820207,856311
298025,363813
215474,296636
684819,948534
150731,350327
166839,391233
314259,300554
255508,260384
130181,292696
246425,377981
569039,380320
126773,212395
158435,360848
134563,223363
1.29493e+06,1.42574e+06
102957,178301
121355,161625
425179,605830
99757.8,369948
479366,497064
313180,421047
307008,297798
52766.2,357979
702610,948723
77207.5,240118
859047,783723
450068,572308
382446,395327
179170,359644
435283,397856
336831,706043
499875,518683
1.06034e+06,944725
298272,372331
340251,363342
826552,1.04872e+06
163867,296009
258197,251213
121908,269413
298877,350089
602236,633952
643153,814893
126922,295945
225901,485332
1.01963e+06,1.01928e+06
338752,558434
1.14674e+06,456101
350004,615753
765908,912254
801847,960889
202430,519677
695849,792022
357662,490919
346724,637342
180985,244389
365008,355219
354573,567512
118475,459449
679524,622198
403283,627279
401453,568476
513766,527466
186459,353351
508227,454735
169731,158569
440561,712692
53551.3,218799
492418,734894
784957,895890
411004,484575
398101,564154
300105,401383
882586,823372
591727,396988
409490,380735
120876,278436
806001,580339
533639,376199
382478,363914
138043,179970
117471,225373
705304,683992
587331,713883
370526,626664
182643,334276
708015,647375
407263,442181
362158,489796
87059.9,267828
378516,638735
204644,635778
633230,526493
161387,518789
726125,878230
152159,279800
372695,487710
168777,286471
329264,555446
325714,570624
336419,428027
233226,354233
395106,362829
1.15181e+06,283563
614476,838955
151069,342894
327026,392767
600355,817456
189979,369621
405140,538381
618827,548385
138824,344070
953501,965451
155843,178501
991796,1.30955e+06
325097,483853
972113,727994
213313,383571
71716.3,129468
470827,417833
221782,399560
945597,890077
149909,257707
894852,1.01688e+06
202526,286851
270426,442256
337884,511219
910383,919231
110634,122033
499423,557717
330792,398566
252528,416378
140782,286209
658404,735734
136186,459249
1.52655e+06,1.0253e+06
268894,604199
264449,417417
317115,476553
171418,475876
248396,373653
650378,983287
118447,341450
346141,305509
118584,223786
288697,567715
